speaker_id,name,gender,movie_id,movie_name,label_agreeableness,label_openness,label_conscientiousness,label_extraversion,label_neuroticism
u4726,OLIVER,M,m313,the curse of the cat people,,,,,
u4721,EDWARD,M,m313,the curse of the cat people,,,,,
u4723,LOIS,?,m313,the curse of the cat people,,,,,
u4722,IRENA,F,m313,the curse of the cat people,,,,,
u4725,MRS. FARREN,F,m313,the curse of the cat people,,,,,
u4720,BARBARA,F,m313,the curse of the cat people,,,,,
u4727,CARLTON,?,m314,the curse,,,,,
u4730,GEORGE,?,m314,the curse,,,,,
u4729,FRIDA,F,m314,the curse,,,,,
u4728,DOCTOR,?,m314,the curse,,,,,
u4735,MOTHER,?,m314,the curse,,,,,
u4732,JENNIFER,F,m314,the curse,,,,,
u4731,GREGORY,M,m314,the curse,,,,,
u4734,MARK,M,m314,the curse,,,,,
u4736,MR. GRANT,?,m314,the curse,,,,,
u4737,PETER,M,m314,the curse,,,,,
u4738,SHRINK,?,m314,the curse,,,,,
u4733,LLOYD,M,m314,the curse,,,,,
u4739,BARBER,?,m315,dark city,,,,,
u4749,WHITE,?,m315,dark city,,,,,
u4741,COP,?,m315,dark city,,,,,
u4740,BUMSTEAD,?,m315,dark city,,,,,
u4746,SCHREBER,M,m315,dark city,,,,,
u4747,STROMBOLI,?,m315,dark city,,,,,
u4743,MISS CRENSHAW,?,m315,dark city,,,,,
u4748,THOMPSON,?,m315,dark city,,,,,
u4742,KARL,?,m315,dark city,,,,,
u4744,MISTER BLACK,?,m315,dark city,,,,,
u4745,PRIEST,?,m315,dark city,,,,,
u4750,WIFE,?,m315,dark city,,,,,
u4752,DAVE,M,m316,dave,,,,,
u4751,BOB,M,m316,dave,,,,,
u4758,REED,M,m316,dave,,,,,
u4756,MURRAY,M,m316,dave,,,,,
u4759,SECRETARY OF COMMERCE,?,m316,dave,,,,,
u4757,NANCE,?,m316,dave,,,,,
u4753,DUANE,M,m316,dave,,,,,
u4754,ELLEN,F,m316,dave,,,,,
u4755,MITCHELL,?,m316,dave,,,,,
u4760,CHICO,?,m317,day of the dead,,,,,
u4769,RHODES,?,m317,day of the dead,,,,,
u4770,SARAH,F,m317,day of the dead,,,,,
u4765,LOGAN,?,m317,day of the dead,,,,,
u4761,DIESEL,?,m317,day of the dead,,,,,
u4762,GASPARILLA,?,m317,day of the dead,,,,,
u4767,MARY,?,m317,day of the dead,,,,,
u4763,JOHN,M,m317,day of the dead,,,,,
u4771,TOBY,M,m317,day of the dead,,,,,
u4764,JULIE,?,m317,day of the dead,,,,,
u4768,MIGUEL,?,m317,day of the dead,,,,,
u4766,MARIA,?,m317,day of the dead,,,,,
u4772,TONY,?,m317,day of the dead,,,,,
u4773,TRICKS,?,m317,day of the dead,,,,,
u4782,KNOX,M,m318,dead poets society,,,,,
u4774,BUBBA,?,m318,dead poets society,,,,,
u4775,CAMERON,?,m318,dead poets society,,,,,
u4776,CHARLIE,M,m318,dead poets society,,,,,
u4783,MEEKS,?,m318,dead poets society,,,,,
u4787,PITTS,?,m318,dead poets society,,,,,
u4781,KEATING,M,m318,dead poets society,,,,,
u4779,GLORIA,?,m318,dead poets society,,,,,
u4786,NOLAN,?,m318,dead poets society,,,,,
u4785,NEIL,M,m318,dead poets society,1,1,0,0,1
u4778,CHRIS,F,m318,dead poets society,,,,,
u4777,CHET,?,m318,dead poets society,,,,,
u4780,HAGER,?,m318,dead poets society,,,,,
u4788,TODD,M,m318,dead poets society,,,,,
u4784,MR. PERRY,?,m318,dead poets society,,,,,
u4790,FINNEGAN,M,m319,deep rising,,,,,
u4789,CAPTAIN,?,m319,deep rising,,,,,
u4792,MAMOOLI,?,m319,deep rising,,,,,
u4791,HANOVER,M,m319,deep rising,,,,,
u4795,TRILLIAN,F,m319,deep rising,,,,,
u4793,MULLIGAN,?,m319,deep rising,,,,,
u4794,PANTUCCI,M,m319,deep rising,,,,,
u4796,VIVO,?,m319,deep rising,,,,,
u4797,ALBERT,M,m320,the deer hunter,,,,,
u4803,JOHN,M,m320,the deer hunter,,,,,
u4812,VINCE,M,m320,the deer hunter,,,,,
u4808,NICK,M,m320,the deer hunter,,,,,
u4798,ANGELA,?,m320,the deer hunter,,,,,
u4799,ARMAND,?,m320,the deer hunter,,,,,
u4800,BAR GIRL,?,m320,the deer hunter,,,,,
u4801,CHECKER,?,m320,the deer hunter,,,,,
u4802,COLONEL,?,m320,the deer hunter,,,,,
u4804,LIEUTENANT,?,m320,the deer hunter,,,,,
u4805,LINDA,F,m320,the deer hunter,,,,,
u4806,MAN,?,m320,the deer hunter,,,,,
u4807,MERLE,?,m320,the deer hunter,,,,,
u4809,SAL,?,m320,the deer hunter,,,,,
u4811,VET 2,?,m320,the deer hunter,,,,,
u4810,VET 1,?,m320,the deer hunter,,,,,
u4813,BENNETT,?,m321,demolition man,,,,,
u4816,GALLAGHER,?,m321,demolition man,,,,,
u4817,KIMBERLY,?,m321,demolition man,,,,,
u4814,CASSY,?,m321,demolition man,,,,,
u4819,SANCHEZ,?,m321,demolition man,,,,,
u4815,DUBBS,?,m321,demolition man,,,,,
u4821,WADE,?,m321,demolition man,,,,,
u4822,WARDEN,?,m321,demolition man,,,,,
u4818,PEEBLES,?,m321,demolition man,,,,,
u4824,WILLY,?,m321,demolition man,,,,,
u4820,SHEPPARD,?,m321,demolition man,,,,,
u4823,WHORE,?,m321,demolition man,,,,,
u4825,BELLE,?,m322,the devil and daniel webster,,,,,
u4828,JABEZ,M,m322,the devil and daniel webster,,,,,
u4831,MARY,F,m322,the devil and daniel webster,,,,,
u4839,WEBSTER,M,m322,the devil and daniel webster,,,,,
u4826,DANIEL,M,m322,the devil and daniel webster,,,,,
u4829,MA STONE,M,m322,the devil and daniel webster,,,,,
u4827,HANK,?,m322,the devil and daniel webster,,,,,
u4838,TOM SHARP,?,m322,the devil and daniel webster,,,,,
u4837,THE WOMAN,?,m322,the devil and daniel webster,,,,,
u4836,STEVENS,?,m322,the devil and daniel webster,,,,,
u4833,SCRATCH,M,m322,the devil and daniel webster,,,,,
u4835,SQUIRE,?,m322,the devil and daniel webster,,,,,
u4834,SHERIFF,?,m322,the devil and daniel webster,,,,,
u4830,MARTIN,?,m322,the devil and daniel webster,,,,,
u4832,OLD FARMHAND'S VOICE,?,m322,the devil and daniel webster,,,,,
u4840,ARGYLE,M,m323,die hard,,,,,
u4846,MCCLANE,M,m323,die hard,,,,,
u4841,BIG JOHNSON,?,m323,die hard,,,,,
u4848,ROBINSON,M,m323,die hard,,,,,
u4842,ELLIS,?,m323,die hard,,,,,
u4844,HOLLY,?,m323,die hard,,,,,
u4843,HANS,M,m323,die hard,,,,,
u4845,KARL,?,m323,die hard,,,,,
u4849,TAKAGI,?,m323,die hard,,,,,
u4850,THEO,?,m323,die hard,,,,,
u4847,POWELL,M,m323,die hard,,,,,
u4859,MORETTI,M,m324,dog day afternoon,,,,,
u4851,COMMISSIONER,?,m324,dog day afternoon,,,,,
u4852,DRIVER,?,m324,dog day afternoon,,,,,
u4866,SONNY,M,m324,dog day afternoon,,,,,
u4853,HEIDI,?,m324,dog day afternoon,,,,,
u4854,JACKIE,?,m324,dog day afternoon,,,,,
u4855,JENNY,?,m324,dog day afternoon,,,,,
u4858,MAN,?,m324,dog day afternoon,,,,,
u4856,JESUS FREAK,?,m324,dog day afternoon,,,,,
u4857,LEON,M,m324,dog day afternoon,,,,,
u4865,SHELDON,M,m324,dog day afternoon,,,,,
u4860,MULVANEY,M,m324,dog day afternoon,,,,,
u4864,SAM,?,m324,dog day afternoon,,,,,
u4867,SYLVIA,?,m324,dog day afternoon,,,,,
u4862,PAULINE,?,m324,dog day afternoon,,,,,
u4861,NEWSMAN,?,m324,dog day afternoon,,,,,
u4863,SAL,M,m324,dog day afternoon,,,,,
u4869,VI,F,m324,dog day afternoon,,,,,
u4868,TV NEWSMAN,M,m324,dog day afternoon,,,,,
u4870,BISHOP,?,m325,domino,,,,,
u4873,CLAREMONT,?,m325,domino,,,,,
u4874,DOMINO,F,m325,domino,,,,,
u4871,CHOCO,M,m325,domino,,,,,
u4875,ED,M,m325,domino,,,,,
u4872,CIGLIUTI,?,m325,domino,,,,,
u4878,KEG PRESIDENT,?,m325,domino,,,,,
u4882,LATEESHA,?,m325,domino,,,,,
u4884,TARYN,?,m325,domino,,,,,
u4876,EDNA,?,m325,domino,,,,,
u4883,SOPHIE,?,m325,domino,,,,,
u4886,ZIERING,?,m325,domino,,,,,
u4877,GREEN,?,m325,domino,,,,,
u4885,WEISS,?,m325,domino,,,,,
u4879,KIMMIE,?,m325,domino,,,,,
u4881,LASHINDRA,?,m325,domino,,,,,
u4880,LASHANDRA,?,m325,domino,,,,,
u4899,RADIO RAHEEM,?,m326,do the right thing,,,,,
u4887,BUGGIN' OUT,?,m326,do the right thing,,,,,
u4888,CLIFTON,?,m326,do the right thing,,,,,
u4892,JADE,F,m326,do the right thing,,,,,
u4900,SAL,M,m326,do the right thing,,,,,
u4896,MOOKIE,M,m326,do the right thing,,,,,
u4895,ML,M,m326,do the right thing,,,,,
u4889,COCONUT SID,?,m326,do the right thing,,,,,
u4897,MOTHER SISTER,?,m326,do the right thing,,,,,
u4890,DA MAYOR,?,m326,do the right thing,,,,,
u4891,EDDIE,?,m326,do the right thing,,,,,
u4893,KOREAN CLERK,?,m326,do the right thing,,,,,
u4894,MISTER SEOR LOVE DADDY,?,m326,do the right thing,,,,,
u4901,SWEET DICK WILLIE,M,m326,do the right thing,,,,,
u4902,TINA,F,m326,do the right thing,,,,,
u4898,PINO,M,m326,do the right thing,,,,,
u4903,VITO,M,m326,do the right thing,,,,,
u4904,CALE,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4906,HARRY,M,m327,dumb and dumberer: when harry met lloyd,,,,,
u4905,CHING CHONG,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4919,TURK,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4907,JESSICA,F,m327,dumb and dumberer: when harry met lloyd,,,,,
u4908,JESSICA'S DAD,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4913,MRS. DUNNE,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4910,LLOYD,M,m327,dumb and dumberer: when harry met lloyd,1,1,1,0,0
u4914,MS. HELLER,F,m327,dumb and dumberer: when harry met lloyd,,,,,
u4915,PRINCIPAL COLLINS,M,m327,dumb and dumberer: when harry met lloyd,,,,,
u4909,LEWIS,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4918,TOBY,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4917,TEN YEAR-OLD KID,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4916,RAY,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4911,MARGIE,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4920,ZIMMER,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4912,MOFFIT,?,m327,dumb and dumberer: when harry met lloyd,,,,,
u4921,BARON,?,m328,dune,,,,,
u4930,PITER,?,m328,dune,,,,,
u4926,KYNES,?,m328,dune,,,,,
u4922,DUKE LETO,?,m328,dune,,,,,
u4923,EMPEROR,?,m328,dune,,,,,
u4931,REVEREND MOTHER,F,m328,dune,,,,,
u4928,NAVIGATOR,?,m328,dune,,,,,
u4924,GURNEY,?,m328,dune,,,,,
u4929,PAUL,M,m328,dune,,,,,
u4925,JESSICA,?,m328,dune,,,,,
u4932,STILGAR,?,m328,dune,,,,,
u4927,MAPES,?,m328,dune,,,,,
u4933,THUFIR,?,m328,dune,,,,,
u4934,BELA,M,m329,ed wood,,,,,
u4944,HOST,?,m329,ed wood,,,,,
u4938,CRISWELL,?,m329,ed wood,,,,,
u4941,ED,M,m329,ed wood,,,,,
u4935,BUNNY,?,m329,ed wood,,,,,
u4936,CAMERAMAN BILL,?,m329,ed wood,,,,,
u4937,CONRAD,?,m329,ed wood,,,,,
u4939,DOCTOR,?,m329,ed wood,,,,,
u4940,DOLORES,F,m329,ed wood,,,,,
u4946,LORETTA,?,m329,ed wood,,,,,
u4953,RUDE BOSS,?,m329,ed wood,,,,,
u4947,MR. FELDMAN,?,m329,ed wood,,,,,
u4952,REYNOLDS,M,m329,ed wood,,,,,
u4954,TOR,M,m329,ed wood,,,,,
u4949,ORSON WELLES,?,m329,ed wood,,,,,
u4943,GEORGIE,M,m329,ed wood,,,,,
u4945,KATHY,F,m329,ed wood,,,,,
u4955,VAMPIRA,?,m329,ed wood,,,,,
u4950,PAUL MARCO,?,m329,ed wood,,,,,
u4951,REVEREND LEMON,?,m329,ed wood,,,,,
u4948,NORMA,?,m329,ed wood,,,,,
u4942,ED'S VOICE,?,m329,ed wood,,,,,
u4956,AL,M,m330,edtv,,,,,
u4960,ED,M,m330,edtv,,,,,
u4957,BARRY,?,m330,edtv,,,,,
u4973,TAD,?,m330,edtv,,,,,
u4958,CYNTHIA,F,m330,edtv,,,,,
u4971,SCHARLACH,?,m330,edtv,,,,,
u4959,DR. GELLER,?,m330,edtv,,,,,
u4965,JOHN,M,m330,edtv,,,,,
u4963,JEANETTE,F,m330,edtv,,,,,
u4970,RITA,?,m330,edtv,,,,,
u4968,MR. SCHARLACH,?,m330,edtv,,,,,
u4967,MARCIA,?,m330,edtv,,,,,
u4961,FELICIA,?,m330,edtv,,,,,
u4966,LOU,?,m330,edtv,,,,,
u4972,SHARI,F,m330,edtv,,,,,
u4969,RAY,M,m330,edtv,,,,,
u4974,WOMAN,?,m330,edtv,,,,,
u4962,HANK,?,m330,edtv,,,,,
u4964,JILL,?,m330,edtv,,,,,
u4975,CLASS,?,m331,election,,,,,
u4984,MS. HOY,?,m331,election,,,,,
u4979,JIM,M,m331,election,,,,,
u4976,DAVE,?,m331,election,,,,,
u4988,TRACY,F,m331,election,,,,,
u4977,DIANE,?,m331,election,,,,,
u4980,JO,?,m331,election,,,,,
u4978,DICK,?,m331,election,,,,,
u4981,LARRY,?,m331,election,,,,,
u4989,WALT,?,m331,election,,,,,
u4983,MISS BEEDER,?,m331,election,,,,,
u4987,TAMMY,?,m331,election,,,,,
u4986,SHERRY,F,m331,election,,,,,
u4985,PAUL,?,m331,election,,,,,
u4982,LISA,?,m331,election,,,,,
u4999,JACK,M,m332,l.a. confidential,,,,,
u4990,BOXER,?,m332,l.a. confidential,,,,,
u4991,BUD,M,m332,l.a. confidential,,,,,
u5001,LYNN,F,m332,l.a. confidential,,,,,
u4996,DUDLEY,M,m332,l.a. confidential,,,,,
u5007,STENSLAND,?,m332,l.a. confidential,,,,,
u5002,MRS. LEFFERTS,?,m332,l.a. confidential,,,,,
u4997,EXLEY,M,m332,l.a. confidential,,,,,
u5004,PATCHETT,M,m332,l.a. confidential,,,,,
u5008,STOMPANATO,?,m332,l.a. confidential,,,,,
u5005,PINKER,?,m332,l.a. confidential,,,,,
u4992,CHIEF,?,m332,l.a. confidential,,,,,
u4993,CLERK,?,m332,l.a. confidential,,,,,
u4994,COATES,?,m332,l.a. confidential,,,,,
u4995,COHEN,?,m332,l.a. confidential,,,,,
u4998,HUDGEONS,M,m332,l.a. confidential,,,,,
u5010,YOUNG OFFICER,?,m332,l.a. confidential,,,,,
u5000,LOEW,?,m332,l.a. confidential,,,,,
u5003,OPERATOR,?,m332,l.a. confidential,,,,,
u5006,REYNOLDS,?,m332,l.a. confidential,,,,,
u5009,VICE CAPTAIN,?,m332,l.a. confidential,,,,,
u5016,DEAN,M,m333,enemy of the state,,,,,
u5011,"""BRILL""",?,m333,enemy of the state,,,,,
u5012,ALBERT,?,m333,enemy of the state,,,,,
u5013,ALFONSO,?,m333,enemy of the state,,,,,
u5045,ZAVITZ,?,m333,enemy of the state,,,,,
u5014,BLAKE,?,m333,enemy of the state,,,,,
u5015,BRILL,M,m333,enemy of the state,,,,,
u5034,PATRICK,?,m333,enemy of the state,,,,,
u5040,SENATOR ALBERT,?,m333,enemy of the state,,,,,
u5019,DYLAN,?,m333,enemy of the state,,,,,
u5039,SALES CLERK,F,m333,enemy of the state,,,,,
u5032,MEG,?,m333,enemy of the state,,,,,
u5033,MORELOS,?,m333,enemy of the state,,,,,
u5043,STACY,?,m333,enemy of the state,,,,,
u5018,DESK CLERK,?,m333,enemy of the state,,,,,
u5017,DEPINTO,?,m333,enemy of the state,,,,,
u5038,SAL,?,m333,enemy of the state,,,,,
u5036,RACHEL,F,m333,enemy of the state,,,,,
u5035,PRATT,?,m333,enemy of the state,,,,,
u5029,MAN,?,m333,enemy of the state,,,,,
u5042,SILVERBERG,?,m333,enemy of the state,,,,,
u5027,L.T.,?,m333,enemy of the state,,,,,
u5025,JENNY,?,m333,enemy of the state,,,,,
u5020,ERIC,M,m333,enemy of the state,,,,,
u5026,JERRY,M,m333,enemy of the state,,,,,
u5028,LEVIN,?,m333,enemy of the state,,,,,
u5022,FRANKIE,?,m333,enemy of the state,,,,,
u5037,REYNOLDS,M,m333,enemy of the state,,,,,
u5021,FIEDLER,?,m333,enemy of the state,,,,,
u5023,HAMERSLEY,?,m333,enemy of the state,,,,,
u5024,HICKS,M,m333,enemy of the state,,,,,
u5030,MAN'S VOICE,?,m333,enemy of the state,,,,,
u5041,SHAFFER,?,m333,enemy of the state,,,,,
u5031,MARSHAL,?,m333,enemy of the state,,,,,
u5044,WAITER,?,m333,enemy of the state,,,,,
u5054,KATHARINE,F,m334,the english patient,,,,,
u5046,ALMSY,M,m334,the english patient,,,,,
u5049,CLIFTON,?,m334,the english patient,,,,,
u5059,OFFICER,?,m334,the english patient,,,,,
u5057,MADOX,M,m334,the english patient,,,,,
u5050,CORPORAL,?,m334,the english patient,,,,,
u5047,BOY,?,m334,the english patient,,,,,
u5051,HANA,F,m334,the english patient,,,,,
u5048,CARAVAGGIO,M,m334,the english patient,,,,,
u5058,MLLER,?,m334,the english patient,,,,,
u5062,THE PATIENT,M,m334,the english patient,,,,,
u5053,JAN,?,m334,the english patient,,,,,
u5055,KIP,M,m334,the english patient,,,,,
u5060,OLIVER,?,m334,the english patient,,,,,
u5052,HARDY,?,m334,the english patient,,,,,
u5061,STUART,?,m334,the english patient,,,,,
u5056,LADY HAMPTON,?,m334,the english patient,,,,,
u5064,GIN,F,m335,entrapment,,,,,
u5063,CRUZ,M,m335,entrapment,,,,,
u5065,MAC,M,m335,entrapment,,,,,
u5066,QUI,?,m335,entrapment,,,,,
u5067,THIBADEAUX,M,m335,entrapment,,,,,
u5076,ERIN,F,m336,erin brockovich,,,,,
u5068,ANNA,?,m336,erin brockovich,,,,,
u5069,BAUM,?,m336,erin brockovich,,,,,
u5074,ED,M,m336,erin brockovich,,,,,
u5070,BRENDA,?,m336,erin brockovich,,,,,
u5071,DEFENDING LAWYER,?,m336,erin brockovich,,,,,
u5078,GEORGE,M,m336,erin brockovich,,,,,
u5072,DOCTOR,?,m336,erin brockovich,,,,,
u5073,DONNA,F,m336,erin brockovich,,,,,
u5086,POTTER,?,m336,erin brockovich,,,,,
u5075,EMBRY,?,m336,erin brockovich,,,,,
u5088,ROSS,?,m336,erin brockovich,,,,,
u5077,FRANKEL,?,m336,erin brockovich,,,,,
u5080,KATIE,?,m336,erin brockovich,,,,,
u5087,ROSALIND,?,m336,erin brockovich,,,,,
u5083,MATTHEW,?,m336,erin brockovich,,,,,
u5089,THERESA,?,m336,erin brockovich,,,,,
u5081,LAURA,?,m336,erin brockovich,,,,,
u5079,JANE,?,m336,erin brockovich,,,,,
u5082,MANDY,?,m336,erin brockovich,,,,,
u5084,MRS. MORALES,?,m336,erin brockovich,,,,,
u5085,PAULSEN,?,m336,erin brockovich,,,,,
u5104,VADER,?,m337,star wars: the empire strikes back,,,,,
u5090,ADMIRAL,?,m337,star wars: the empire strikes back,,,,,
u5091,ADMIRAL PIETT,?,m337,star wars: the empire strikes back,,,,,
u5105,YODA,M,m337,star wars: the empire strikes back,,,,,
u5092,BEN,?,m337,star wars: the empire strikes back,,,,,
u5100,LUKE,M,m337,star wars: the empire strikes back,,,,,
u5098,LANDO,M,m337,star wars: the empire strikes back,,,,,
u5093,CHEWIE,?,m337,star wars: the empire strikes back,,,,,
u5097,HAN,M,m337,star wars: the empire strikes back,0,1,1,0,1
u5099,LEIA,F,m337,star wars: the empire strikes back,,,,,
u5094,CREATURE,?,m337,star wars: the empire strikes back,,,,,
u5095,DECK SERGEANT,?,m337,star wars: the empire strikes back,,,,,
u5096,EMPEROR,?,m337,star wars: the empire strikes back,,,,,
u5102,RIEEKAN,?,m337,star wars: the empire strikes back,,,,,
u5103,THREEPIO,?,m337,star wars: the empire strikes back,,,,,
u5101,PIETT,?,m337,star wars: the empire strikes back,,,,,
u5107,COLONEL,?,m338,escape from the planet of the apes,,,,,
u5106,AIDE,?,m338,escape from the planet of the apes,,,,,
u5109,LEWIS,?,m338,escape from the planet of the apes,,,,,
u5108,CORNELIUS,?,m338,escape from the planet of the apes,,,,,
u5110,MILO,?,m338,escape from the planet of the apes,,,,,
u5111,STEVIE,?,m338,escape from the planet of the apes,,,,,
u5112,ZIRA,?,m338,escape from the planet of the apes,,,,,
u5116,MALLOY,M,m339,escape from l.a.,,,,,
u5113,BRAZEN,?,m339,escape from l.a.,,,,,
u5124,UTOPIA,?,m339,escape from l.a.,,,,,
u5114,CUERVO JONES,?,m339,escape from l.a.,,,,,
u5117,MAP TO THE STARS EDDIE,M,m339,escape from l.a.,,,,,
u5115,HERSHE,?,m339,escape from l.a.,,,,,
u5122,SPINAL,?,m339,escape from l.a.,,,,,
u5120,PLISSKEN,M,m339,escape from l.a.,,,,,
u5121,PRESIDENT,?,m339,escape from l.a.,,,,,
u5118,PENDEJO BOB,?,m339,escape from l.a.,,,,,
u5119,PIPELINE,?,m339,escape from l.a.,,,,,
u5123,TASLIMA,?,m339,escape from l.a.,,,,,
u5125,ARTHUR,M,m340,excalibur,,,,,
u5133,PERCEVAL,?,m340,excalibur,,,,,
u5129,LANCELOT,M,m340,excalibur,,,,,
u5128,KAY,?,m340,excalibur,,,,,
u5130,MERLIN,M,m340,excalibur,,,,,
u5131,MORDRED,?,m340,excalibur,,,,,
u5134,SIR ECTOR,?,m340,excalibur,,,,,
u5127,GUENEVERE,?,m340,excalibur,,,,,
u5126,FIGURE,?,m340,excalibur,,,,,
u5132,MORGANA,?,m340,excalibur,,,,,
u5135,UTHER,?,m340,excalibur,,,,,
u5136,BURKE,?,m341,the exorcist,,,,,
u5138,CHRIS,F,m341,the exorcist,,,,,
u5149,PRESIDENT,?,m341,the exorcist,,,,,
u5137,CARDINAL,?,m341,the exorcist,,,,,
u5144,KARRAS,M,m341,the exorcist,,,,,
u5139,CLINIC DIRECTOR,?,m341,the exorcist,,,,,
u5153,SHARON,F,m341,the exorcist,,,,,
u5145,KINDERMAN,M,m341,the exorcist,,,,,
u5143,KARL,?,m341,the exorcist,,,,,
u5155,WILLIE,?,m341,the exorcist,,,,,
u5140,DR. KLEIN,M,m341,the exorcist,,,,,
u5151,REGAN,F,m341,the exorcist,,,,,
u5142,FATHER DYER,?,m341,the exorcist,,,,,
u5141,DR. TANNEY,?,m341,the exorcist,,,,,
u5152,REGAN/DEMON,?,m341,the exorcist,,,,,
u5147,MRS.KARRAS,?,m341,the exorcist,,,,,
u5146,MERRIN,M,m341,the exorcist,,,,,
u5148,NURSE,?,m341,the exorcist,,,,,
u5154,UNCLE,?,m341,the exorcist,,,,,
u5150,PSYCHIATRIST,?,m341,the exorcist,,,,,
u5163,HELEN,?,m342,the fabulous baker boys,,,,,
u5156,BUD,?,m342,the fabulous baker boys,,,,,
u5157,CHARLIE,?,m342,the fabulous baker boys,,,,,
u5161,FRANK,M,m342,the fabulous baker boys,,,,,
u5158,DONNA,?,m342,the fabulous baker boys,,,,,
u5164,JACK,M,m342,the fabulous baker boys,,,,,
u5159,DR. BEASLEY,?,m342,the fabulous baker boys,,,,,
u5160,EARL,?,m342,the fabulous baker boys,,,,,
u5170,MRS. BAKER,?,m342,the fabulous baker boys,,,,,
u5175,WILLIE,?,m342,the fabulous baker boys,,,,,
u5169,MRS.  BAKER,?,m342,the fabulous baker boys,,,,,
u5171,NICK,?,m342,the fabulous baker boys,,,,,
u5167,MONICA,?,m342,the fabulous baker boys,,,,,
u5176,WOMAN,?,m342,the fabulous baker boys,,,,,
u5173,SUSIE,F,m342,the fabulous baker boys,,,,,
u5168,MR. DANIELS,?,m342,the fabulous baker boys,,,,,
u5166,LLOYD,?,m342,the fabulous baker boys,,,,,
u5162,GIRL,?,m342,the fabulous baker boys,,,,,
u5165,KID,?,m342,the fabulous baker boys,,,,,
u5174,TOMMY,?,m342,the fabulous baker boys,,,,,
u5172,NINA,F,m342,the fabulous baker boys,,,,,
u5191,WAXY,?,m343,face/off,,,,,
u5177,ARCHER,M,m343,face/off,,,,,
u5185,LAZARRO,?,m343,face/off,,,,,
u5187,SASHA,?,m343,face/off,,,,,
u5180,DIETRICH,?,m343,face/off,,,,,
u5186,POLLUX,?,m343,face/off,,,,,
u5182,EVE,F,m343,face/off,,,,,
u5188,TITO,?,m343,face/off,,,,,
u5181,DR. GARDNER,?,m343,face/off,,,,,
u5179,CASTOR,M,m343,face/off,,,,,
u5189,WALTON,?,m343,face/off,,,,,
u5178,BUZZ,?,m343,face/off,,,,,
u5183,JAMIE,?,m343,face/off,,,,,
u5184,KIMBERLY,?,m343,face/off,,,,,
u5190,WANDA,?,m343,face/off,,,,,
u5192,ADELLE,?,m344,the family man,,,,,
u5200,JACK,M,m344,the family man,,,,,
u5193,ALAN,M,m344,the family man,,,,,
u5194,ANNIE,F,m344,the family man,,,,,
u5201,KATE,F,m344,the family man,,,,,
u5195,ARNIE,M,m344,the family man,,,,,
u5196,BIG ED,?,m344,the family man,,,,,
u5197,CASH,M,m344,the family man,,,,,
u5208,SAM WONG,?,m344,the family man,,,,,
u5198,EVELYN,?,m344,the family man,,,,,
u5199,FRANK,?,m344,the family man,,,,,
u5202,KENNY,?,m344,the family man,,,,,
u5209,TONY THE DOORMAN,?,m344,the family man,,,,,
u5206,MRS. PETERSON,?,m344,the family man,,,,,
u5203,LASSITER,?,m344,the family man,,,,,
u5205,MAN,?,m344,the family man,,,,,
u5207,PAULA,?,m344,the family man,,,,,
u5204,LORI,?,m344,the family man,,,,,
u5210,ALICIA,?,m345,the fantastic four,,,,,
u5219,THE THING,?,m345,the fantastic four,,,,,
u5211,BEN,M,m345,the fantastic four,,,,,
u5216,REED,M,m345,the fantastic four,,,,,
u5214,JOHNNY,M,m345,the fantastic four,,,,,
u5212,DEBBIE,?,m345,the fantastic four,,,,,
u5220,VICTOR,M,m345,the fantastic four,,,,,
u5218,SUE,F,m345,the fantastic four,,,,,
u5213,DOCTOR,?,m345,the fantastic four,,,,,
u5217,SEXY NURSE,?,m345,the fantastic four,,,,,
u5215,LEONARD,?,m345,the fantastic four,,,,,
u5221,CARTER,M,m346,fantastic voyage,,,,,
u5230,REID,M,m346,fantastic voyage,,,,,
u5224,GRANT,M,m346,fantastic voyage,,,,,
u5226,MICHAELS,M,m346,fantastic voyage,,,,,
u5222,CORA,F,m346,fantastic voyage,,,,,
u5223,DUVAL,M,m346,fantastic voyage,,,,,
u5225,MAN,?,m346,fantastic voyage,,,,,
u5228,OWENS,?,m346,fantastic voyage,,,,,
u5229,OWENS' VOICE,?,m346,fantastic voyage,,,,,
u5227,MICHAELS' VOICE,?,m346,fantastic voyage,,,,,
u5231,ATTENDANT,?,m347,fargo,,,,,
u5232,CARL,M,m347,fargo,,,,,
u5253,WADE,M,m347,fargo,,,,,
u5251,TROOPER,?,m347,fargo,,,,,
u5254,WOMAN,?,m347,fargo,,,,,
u5236,GRIMSRUD,M,m347,fargo,,,,,
u5240,JERRY,M,m347,fargo,,,,,
u5233,CUSTOMER,?,m347,fargo,,,,,
u5234,DETECTIVE SIBERT,?,m347,fargo,,,,,
